time,q1,q2,q3,q4,q5,q6,q1_dot,q2_dot,q3_dot,q4_dot,q5_dot,q6_dot,q1_ddot,q2_ddot,q3_ddot,q4_ddot,q5_ddot,q6_ddot,tau1,tau2,tau3,tau4,tau5,tau6
4.224000000000000199e+00,7.624483795211601800e-01,-1.062497407114122883e+00,1.570796326794896558e+00,-2.079095246475669789e+00,-1.570796326794896558e+00,5.082989196807734533e-01,8.100883302460082369e-02,5.400588868306722273e-02,0.000000000000000000e+00,-5.400588868306719498e-02,0.000000000000000000e+00,5.400588868306720886e-02,-1.704291970946716084e-01,-1.136194647297810861e-01,-0.000000000000000000e+00,1.136194647297810445e-01,-0.000000000000000000e+00,-1.136194647297810723e-01,-2.557873883141059124e-01,-3.578506502377437215e+01,-1.556659426144377179e+01,-1.643576993209585835e+00,-2.849542043843371255e-03,-5.618741221316210519e-15
4.256000000000000227e+00,7.649538553133583552e-01,-1.060827089919324173e+00,1.570796326794896558e+00,-2.080765563670468499e+00,-1.570796326794896558e+00,5.099692368755721628e-01,7.559798572519456361e-02,5.039865715012972064e-02,0.000000000000000000e+00,-5.039865715012969982e-02,0.000000000000000000e+00,5.039865715012970676e-02,-1.676950225026291597e-01,-1.117966816684194675e-01,-0.000000000000000000e+00,1.117966816684194120e-01,-0.000000000000000000e+00,-1.117966816684194398e-01,-2.530676747071134436e-01,-3.582893471278591591e+01,-1.555301716697385750e+01,-1.643448836351427467e+00,-2.807366194669587683e-03,3.609027580854388264e-14
4.288000000000000256e+00,7.672876391686548336e-01,-1.059271234015793262e+00,1.570796326794896558e+00,-2.082321419573999854e+00,-1.570796326794896558e+00,5.115250927791031854e-01,7.027982235213950379e-02,4.685321490142634743e-02,0.000000000000000000e+00,-4.685321490142632661e-02,0.000000000000000000e+00,4.685321490142633355e-02,-1.646354634381088644e-01,-1.097569756254059281e-01,-0.000000000000000000e+00,1.097569756254058865e-01,-0.000000000000000000e+00,-1.097569756254059004e-01,-2.497050780296241335e-01,-3.586916727419449558e+01,-1.554007262746805651e+01,-1.643297124919198327e+00,-2.759316197998322104e-03,1.136345761889763817e-15
4.320000000000000284e+00,7.694528645815216228e-01,-1.057827750407215550e+00,1.570796326794896558e+00,-2.083764903182577566e+00,-1.570796326794896558e+00,5.129685763876810078e-01,6.506485008147532001e-02,4.337656672098354899e-02,0.000000000000000000e+00,-4.337656672098352817e-02,0.000000000000000000e+00,4.337656672098354205e-02,-1.612445903435267003e-01,-1.074963935623511474e-01,-0.000000000000000000e+00,1.074963935623511058e-01,-0.000000000000000000e+00,-1.074963935623511196e-01,-2.456927064721827758e-01,-3.590583163463141858e+01,-1.552774954206983971e+01,-1.643121575189177674e+00,-2.705308884322315914e-03,1.426411529060038587e-14
4.352000000000000313e+00,7.714530043119957048e-01,-1.056494323920232681e+00,1.570796326794896558e+00,-2.085098329669560435e+00,-1.570796326794896558e+00,5.143020028746637662e-01,5.996376583508838953e-02,3.997584389005893329e-02,0.000000000000000000e+00,-3.997584389005891248e-02,0.000000000000000000e+00,3.997584389005892636e-02,-1.575164736612985616e-01,-1.050109824408657078e-01,-0.000000000000000000e+00,1.050109824408656661e-01,-0.000000000000000000e+00,-1.050109824408656939e-01,-2.410243753194615257e-01,-3.593900127458982752e+01,-1.551603469309548444e+01,-1.642921920216579013e+00,-2.645261627181952954e-03,1.198463829304360222e-15
4.384000000000000341e+00,7.732918764575509307e-01,-1.055268409156529197e+00,1.570796326794896558e+00,-2.086324244433263697e+00,-1.570796326794896558e+00,5.155279176383672501e-01,5.498745628070159097e-02,3.665830418713440092e-02,0.000000000000000000e+00,-3.665830418713438704e-02,0.000000000000000000e+00,3.665830418713439398e-02,-1.534451838338381502e-01,-1.022967892225587760e-01,-0.000000000000000000e+00,1.022967892225587344e-01,-0.000000000000000000e+00,-1.022967892225587483e-01,-2.356945804873381844e-01,-3.596875437155571831e+01,-1.550491272524949160e+01,-1.642697905633273336e+00,-2.579092283989943384e-03,-2.503648581727041570e-15
4.416000000000000369e+00,7.749736505249552598e-01,-1.054147226444926311e+00,1.570796326794896558e+00,-2.087445427144866805e+00,-1.570796326794896558e+00,5.166491003499701362e-01,5.014699783188620447e-02,3.343133188792414556e-02,0.000000000000000000e+00,-3.343133188792412475e-02,0.000000000000000000e+00,3.343133188792413168e-02,-1.490247913035623040e-01,-9.934986086904154523e-02,-0.000000000000000000e+00,9.934986086904150360e-02,-0.000000000000000000e+00,-9.934986086904151747e-02,-2.296984672069515288e-01,-3.599517396378096379e+01,-1.549436611487601034e+01,-1.642449296707450657e+00,-2.506719142077177415e-03,8.198856115075444271e-15
4.448000000000000398e+00,7.765028535021524236e-01,-1.053127757793461461e+00,1.570796326794896558e+00,-2.088464895796331433e+00,-1.570796326794896558e+00,5.176685690014349861e-01,4.545365664805132988e-02,3.030243776536755904e-02,0.000000000000000000e+00,-3.030243776536754516e-02,0.000000000000000000e+00,3.030243776536755210e-02,-1.442493665128838087e-01,-9.616624434192254378e-02,-0.000000000000000000e+00,9.616624434192250215e-02,-0.000000000000000000e+00,-9.616624434192252990e-02,-2.230317934947057268e-01,-3.601834811385019464e+01,-1.548437514444265162e+01,-1.642175866806120155e+00,-2.428060865883615790e-03,4.291620736417744738e-15
4.480000000000000426e+00,7.778843759301147243e-01,-1.052206742841486520e+00,1.570796326794896558e+00,-2.089385910748306152e+00,-1.570796326794896558e+00,5.185895839534098162e-01,4.091888863445283797e-02,2.727925908963522994e-02,0.000000000000000000e+00,-2.727925908963521606e-02,0.000000000000000000e+00,2.727925908963522300e-02,-1.391129799042186144e-01,-9.274198660281240958e-02,-0.000000000000000000e+00,9.274198660281238182e-02,-0.000000000000000000e+00,-9.274198660281239570e-02,-2.156908880225209268e-01,-3.603837009313501483e+01,-1.547491787188520185e+01,-1.641877407045745807e+00,-2.343036799499635930e-03,9.693491885079608016e-15
4.512000000000000455e+00,7.791234779747212569e-01,-1.051380674811748905e+00,1.570796326794896558e+00,-2.090211978778043989e+00,-1.570796326794896558e+00,5.194156519831475416e-01,3.655433944218609843e-02,2.436955962812406562e-02,0.000000000000000000e+00,-2.436955962812405521e-02,0.000000000000000000e+00,2.436955962812406215e-02,-1.336097019199826152e-01,-8.907313461332175275e-02,-0.000000000000000000e+00,8.907313461332171112e-02,-0.000000000000000000e+00,-8.907313461332173887e-02,-2.076726019706043591e-01,-3.605533857058402702e+01,-1.546597010824664054e+01,-1.641553717323628092e+00,-2.251565135174818030e-03,-2.505167089278576616e-15
4.544000000000000483e+00,7.802257954986119293e-01,-1.050645796462488679e+00,1.570796326794896558e+00,-2.090946857127304437e+00,-1.570796326794896558e+00,5.201505303324078788e-01,3.237184446819489636e-02,2.158122964546327002e-02,0.000000000000000000e+00,-2.158122964546325961e-02,0.000000000000000000e+00,2.158122964546326308e-02,-1.277336030025904290e-01,-8.515573533506029524e-02,-0.000000000000000000e+00,8.515573533506025361e-02,-0.000000000000000000e+00,-8.515573533506028137e-02,-1.989742544273487845e-01,-3.606935781062524882e+01,-1.545750538685670072e+01,-1.641204608566657619e+00,-2.153566405849200588e-03,3.939769770713473179e-15
4.576000000000000512e+00,7.811973461330702362e-01,-1.049998096039516327e+00,1.570796326794896558e+00,-2.091594557550276789e+00,-1.570796326794896558e+00,5.207982307553801204e-01,2.838342885525641304e-02,1.892228590350427883e-02,0.000000000000000000e+00,-1.892228590350427189e-02,0.000000000000000000e+00,1.892228590350427536e-02,-1.214787535944552993e-01,-8.098583572963688471e-02,-0.000000000000000000e+00,8.098583572963684307e-02,-0.000000000000000000e+00,-8.098583572963687083e-02,-1.895935708694873045e-01,-3.608053788852460286e+01,-1.544949493607350099e+01,-1.640829901615317832e+00,-2.048959863923593624e-03,-2.778339636163414594e-15
4.608000000000000540e+00,7.820445353498794994e-01,-1.049433303228310077e+00,1.570796326794896558e+00,-2.092159350361482595e+00,-1.570796326794896558e+00,5.213630235665862589e-01,2.460130749199789663e-02,1.640087166133193455e-02,0.000000000000000000e+00,-1.640087166133192761e-02,0.000000000000000000e+00,1.640087166133193108e-02,-1.148392241379945361e-01,-7.655948275866303332e-02,-0.000000000000000000e+00,7.655948275866300556e-02,-0.000000000000000000e+00,-7.655948275866301944e-02,-1.795286142411384456e-01,-3.608899490170750113e+01,-1.544190764381349901e+01,-1.640429420244504666e+00,-1.937665178519697596e-03,-2.052869754513771196e-15
4.639999999999999680e+00,7.827741625331922082e-01,-1.048946885106101679e+00,1.570796326794896558e+00,-2.092645768483690993e+00,-1.570796326794896558e+00,5.218494416887947684e-01,2.103788501288668053e-02,1.402525667525778875e-02,0.000000000000000000e+00,-1.402525667525778355e-02,0.000000000000000000e+00,1.402525667525778702e-02,-1.078090850756217717e-01,-7.187272338374785241e-02,-0.000000000000000000e+00,7.187272338374782465e-02,-0.000000000000000000e+00,-7.187272338374783853e-02,-1.687777081313211192e-01,-3.609485120245705048e+01,-1.543471003442508582e+01,-1.640002999978662723e+00,-1.819601986810199211e-03,3.945420966072958262e-16
4.671999999999999709e+00,7.833934270513939202e-01,-1.048534042093967056e+00,1.570796326794896558e+00,-2.093058611495825616e+00,-1.570796326794896558e+00,5.222622847009292801e-01,1.770575579823517598e-02,1.180383719882345181e-02,0.000000000000000000e+00,-1.180383719882344661e-02,0.000000000000000000e+00,1.180383719882344834e-02,-1.003824068497529559e-01,-6.692160456650197986e-02,-0.000000000000000000e+00,6.692160456650195210e-02,-0.000000000000000000e+00,-6.692160456650196598e-02,-1.573393515383823271e-01,-3.609823562411570208e+01,-1.542786622446150169e+01,-1.639550475029671217e+00,-1.694689783206576941e-03,-1.003308941526952814e-15
4.703999999999999737e+00,7.839099343289779309e-01,-1.048189703908911197e+00,1.570796326794896558e+00,-2.093402949680881697e+00,-1.570796326794896558e+00,5.226066228859852503e-01,1.461770397419639642e-02,9.745135982797598767e-03,0.000000000000000000e+00,-9.745135982797595298e-03,0.000000000000000000e+00,9.745135982797597032e-03,-9.255325990280313664e-02,-6.170217326853543599e-02,-0.000000000000000000e+00,6.170217326853540823e-02,-0.000000000000000000e+00,-6.170217326853542211e-02,-1.452121246987462255e-01,-3.609928372301327926e+01,-1.542133789709299307e+01,-1.639071683843321914e+00,-1.562847787987906500e-03,-2.120765291588086216e-16
4.735999999999999766e+00,7.843317019184098404e-01,-1.047908525515956590e+00,1.570796326794896558e+00,-2.093684128073836526e+00,-1.570796326794896558e+00,5.228878012789398566e-01,1.178670341276232165e-02,7.857802275174881682e-03,0.000000000000000000e+00,-7.857802275174878212e-03,0.000000000000000000e+00,7.857802275174879947e-03,-8.431571467718601554e-02,-5.621047645145735294e-02,-0.000000000000000000e+00,5.621047645145732519e-02,-0.000000000000000000e+00,-5.621047645145733906e-02,-1.323945854562992019e-01,-3.609813801961966107e+01,-1.541508424962918511e+01,-1.638566458424401073e+00,-1.423994791731782172e-03,1.373627645821894483e-15
4.767999999999999794e+00,7.846671655719877903e-01,-1.047684883080238105e+00,1.570796326794896558e+00,-2.093907770509555011e+00,-1.570796326794896558e+00,5.231114437146584528e-01,9.225917731776139830e-03,6.150611821184094087e-03,0.000000000000000000e+00,-6.150611821184091485e-03,0.000000000000000000e+00,6.150611821184093220e-03,-7.566384161531705677e-02,-5.044256107687804247e-02,-0.000000000000000000e+00,5.044256107687802165e-02,-0.000000000000000000e+00,-5.044256107687802859e-02,-1.188851556481304861e-01,-3.609494824089107823e+01,-1.540906195743482954e+01,-1.638034632242894917e+00,-1.278048972653798160e-03,1.577077940776745832e-16
4.799999999999999822e+00,7.849251853137170221e-01,-1.047512869919085210e+00,1.570796326794896558e+00,-2.094079783670707684e+00,-1.570796326794896558e+00,5.232834568758112370e-01,6.948700294916635746e-03,4.632466863277757453e-03,0.000000000000000000e+00,-4.632466863277755718e-03,0.000000000000000000e+00,4.632466863277756586e-03,-6.659171115961308451e-02,-4.439447410640873226e-02,-0.000000000000000000e+00,4.439447410640871838e-02,-0.000000000000000000e+00,-4.439447410640872532e-02,-1.046819969896796848e-01,-3.608987157358835418e+01,-1.540322512148493672e+01,-1.637476028693286345e+00,-1.124927683582472053e-03,2.462650654580830977e-17
4.831999999999999851e+00,7.851150515111708916e-01,-1.047386292454115964e+00,1.570796326794896558e+00,-2.094206361135676708e+00,-1.570796326794896558e+00,5.234100343407804834e-01,4.968594211708792646e-03,3.312396141139195387e-03,0.000000000000000000e+00,-3.312396141139194086e-03,0.000000000000000000e+00,3.312396141139194953e-03,-5.709339375248514981e-02,-3.806226250165677116e-02,-0.000000000000000000e+00,3.806226250165675035e-02,-0.000000000000000000e+00,-3.806226250165676422e-02,-8.978287595481999894e-02,-3.608307290245264198e+01,-1.539752521724186352e+01,-1.636890459936632736e+00,-9.645472058741008138e-04,8.896176090321715122e-17
4.863999999999999879e+00,7.852464909473633181e-01,-1.047298666163321013e+00,1.570796326794896558e+00,-2.094293987426472103e+00,-1.570796326794896558e+00,5.234976606315755454e-01,3.299332337519888213e-03,2.199554891679925475e-03,0.000000000000000000e+00,-2.199554891679924608e-03,0.000000000000000000e+00,2.199554891679925041e-03,-4.716295983635316463e-02,-3.144197322423544771e-02,-0.000000000000000000e+00,3.144197322423543384e-02,-0.000000000000000000e+00,-3.144197322423544078e-02,-7.418501716525800760e-02,-3.607472506288731751e+01,-1.539191102912572973e+01,-1.636277726520240616e+00,-7.968224677311701830e-04,3.927455007908695453e-18
4.895999999999999908e+00,7.853296728926151271e-01,-1.047243211533153140e+00,1.570796326794896558e+00,-2.094349442056639976e+00,-1.570796326794896558e+00,5.235531152617434181e-01,1.954837273557815357e-03,1.303224849038543860e-03,0.000000000000000000e+00,-1.303224849038543210e-03,0.000000000000000000e+00,1.303224849038543427e-03,-3.679447985362770818e-02,-2.452965323575180892e-02,-0.000000000000000000e+00,2.452965323575179851e-02,-0.000000000000000000e+00,-2.452965323575180545e-02,-5.788494482898232790e-02,-3.606500907667004441e+01,-1.538632858893585897e+01,-1.635637608526149034e+00,-6.216667249582102104e-04,3.365793371055933319e-18
4.927999999999999936e+00,7.853752151764176181e-01,-1.047212850010617924e+00,1.570796326794896558e+00,-2.094379803579174748e+00,-1.570796326794896558e+00,5.235834767842784121e-01,9.492213668783413844e-04,6.328142445855609952e-04,0.000000000000000000e+00,-6.328142445855607784e-04,0.000000000000000000e+00,6.328142445855608868e-04,-2.598202424672605912e-02,-1.732134949781737390e-02,-0.000000000000000000e+00,1.732134949781736696e-02,-0.000000000000000000e+00,-1.732134949781737043e-02,-4.087831180025295469e-02,-3.605411439106518401e+01,-1.538072109321369396e+01,-1.634969865290715418e+00,-4.389912026852528168e-04,-7.611776511571610842e-18
4.959999999999999964e+00,7.853941902592983526e-01,-1.047200199955364397e+00,1.570796326794896558e+00,-2.094392453634428719e+00,-1.570796326794896558e+00,5.235961268395321611e-01,2.967867103733859294e-04,1.978578069155906467e-04,0.000000000000000000e+00,-1.978578069155905654e-04,0.000000000000000000e+00,1.978578069155906196e-04,-1.471966345806369203e-02,-9.813108972042463088e-03,-0.000000000000000000e+00,9.813108972042457884e-03,-0.000000000000000000e+00,-9.813108972042459618e-03,-2.315971587364192008e-02,-3.604223910153396560e+01,-1.537502882673327775e+01,-1.634274229119931032e+00,-2.487046973449131334e-04,-1.265527431925422900e-19
4.991999999999999993e+00,7.853981313046968227e-01,-1.047197572591765269e+00,1.570796326794896558e+00,-2.094395080998027403e+00,-1.570796326794896558e+00,5.235987542031311781e-01,1.202514278329953642e-05,8.016761855533025406e-06,0.000000000000000000e+00,-8.016761855533022018e-06,0.000000000000000000e+00,8.016761855533023712e-06,-3.001467930055199806e-03,-2.000978620036800160e-03,-0.000000000000000000e+00,2.000978620036799292e-03,-0.000000000000000000e+00,-2.000978620036799726e-03,-4.722502973148241627e-03,-3.602959017231243877e+01,-1.536918905994048501e+01,-1.633550400453626095e+00,-5.071313901413307070e-05,1.322273986415128971e-19
5.000000000000000000e+00,7.853981633974482790e-01,-1.047197551196597631e+00,1.570796326794896558e+00,-2.094395102393195263e+00,-1.570796326794896558e+00,5.235987755982988157e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.602633217454354053e+01,-1.536769842545026954e+01,-1.633364999875652535e+00,0.000000000000000000e+00,0.000000000000000000e+00
